c1,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
16906,3,3,8,8,0,8,1,0,1
16907,6,6,80,870,660,80,1,0,1
16908,0,0,6,756,528,6,0,0,1
16909,0,0,6,1014,672,6,0,0,1
16910,0,0,6,90,6,6,0,0,1
16911,0,0,840,182,1036,840,1,0,1
16912,8,7,36,666,60,36,1,0,1
16913,8,7,36,666,60,36,1,0,1
16914,1,1,18,11274,1422,18,0,0,1
16915,0,0,8,16,8,8,1,0,1
16916,0,0,8,16,8,8,1,0,1
16917,3,3,12,12,12,12,1,0,1
16918,1,0,6,132,138,6,1,0,1
16919,5,3,24,828,450,24,1,0,1
16921,1,1,6,6,6,6,1,0,1
16922,0,0,24,42,18,24,1,0,1
16923,0,0,6,12,0,6,1,0,1
16924,0,0,6,12,0,6,1,0,1
16925,2,1,6,36,12,6,0,0,1
16926,2,1,6,36,12,6,0,0,1
16927,0,0,6,6,90,6,0,0,1
16928,37,37,48,0,0,48,0,0,1
16929,0,0,6,132,36,6,0,0,1
16930,0,0,6,12,72,6,0,0,1
16931,0,0,6,6,6,6,1,0,1
16932,1,1,80,3210,7540,80,0,0,1
16933,2,1,6,186,30,6,1,0,1
16934,18,17,252,252,252,252,1,0,1
16935,2,1,12,186,30,12,1,0,1
16936,3,3,320,0,608,320,1,0,1
16937,1,1,6,12,12,6,0,0,1
16938,2,2,8,16,16,8,1,0,1
16939,1,0,6,24,12,6,1,0,1
16940,1,0,6,24,12,6,1,0,1
16941,1,1,322,0,434,322,1,0,1
16942,0,0,6,18,36,6,0,0,1
16943,0,0,6,12,24,6,1,0,1
16944,0,0,12,18,18,12,1,0,1
16945,19,19,9184,29120,25088,9184,1,0,1
16946,0,0,6,30,18,6,1,0,1
16947,0,0,84,1866,1572,84,1,0,1
16948,2,2,80,2688,4656,80,1,0,1
16949,2,2,600,1040,540,600,0,0,1
16950,2,0,4,8,8,4,1,0,1
16951,2,2,6,12,12,6,1,0,1
16952,1,0,6,102,72,6,1,0,1
16953,1,0,6,102,72,6,1,0,1
16954,1,0,6,30,12,6,1,0,1
16955,1,0,6,30,12,6,1,0,1
16956,0,0,12,12,12,12,1,0,1
16957,2,0,15,255,15,15,1,0,1
16958,1,1,6,18,12,6,1,0,1
16959,1,1,6,18,12,6,1,0,1
16960,11,1,6,132,54,6,1,0,1
16961,11,1,6,132,54,6,1,0,1
16962,0,0,6,54,0,6,0,0,1
16963,1,1,36,48,48,36,0,0,1
16964,1,1,36,60,84,36,1,0,1
16965,5,2,6,72,12,6,0,0,1
16966,1,1,6,6,6,6,1,0,1
16967,1,1,6,6,6,6,1,0,1
16968,0,0,8,8,8,8,1,0,1
16969,0,0,18,18,48,18,0,0,1
16970,70,0,6,42,24,6,1,0,1
16971,70,0,6,42,24,6,1,0,1
16973,57,57,6,168,30,6,1,0,1
16974,1,1,90,60,420,90,0,0,1
16975,1,1,1242,1422,13974,1242,1,0,1
16976,1,1,6,30,0,6,1,0,1
16977,1,1,6,30,0,6,1,0,1
16978,1,1,6,18,12,6,1,0,1
16979,1,1,6,18,12,6,1,0,1
16982,0,0,36,726,354,36,1,0,1
16983,0,0,36,726,354,36,1,0,1
16984,1,0,12,24,0,12,1,0,1
16985,1,0,12,24,0,12,1,0,1
16986,0,0,6,12,12,6,0,0,1
16987,1,1,90,1100,360,90,1,0,1
16988,9,5,12,270,0,12,0,0,1
16989,0,0,6,90,0,6,1,0,1
16990,0,0,6,90,0,6,1,0,1
16991,11,10,35,1755,660,35,1,0,1
16993,0,0,15,285,180,15,0,0,1
16994,70,0,6,6,0,6,0,0,1
16995,1,1,24,126,6,24,1,0,1
16996,1,1,24,132,6,24,1,0,1
16997,2,2,6,30,0,6,1,0,1
16998,4,4,36,426,0,36,1,0,1
16999,1,1,12,114,54,12,1,0,1
17000,1,1,12,114,42,12,1,0,1
17001,1,1,6,6,6,6,1,0,1
17002,1,1,6,6,6,6,1,0,1
17003,9,9,6,180,24,6,1,0,1
17004,10,9,6,12,24,6,1,0,1
17005,10,9,6,228,66,6,1,0,1
17006,11,9,6,6,12,6,1,0,1
17007,4,4,10,1020,10,10,1,0,1
17008,0,0,24,256,96,24,1,0,1
17009,3,1,18,42,24,18,1,0,1
17010,0,0,8,8,8,8,0,0,1
17011,2,2,54,5826,0,54,0,0,1
17012,5,5,120,525,345,120,1,4,2
17013,0,0,132,96,1962,132,1,0,1
17014,1,1,6,2178,1536,6,0,0,1
17015,2,2,12,140,24,12,0,0,1
17016,3,3,442,728,676,442,0,0,1
17017,1,1,6,84,6,6,1,0,1
17018,1,1,6,30,12,6,0,0,1
17019,0,0,6,2406,2040,6,0,0,1
17020,0,0,6,6,6,6,1,0,1
17021,0,0,6,6,6,6,1,0,1
17022,3,1,24,168,16,24,1,0,1
17023,2,2,6,612,6,6,1,0,1
17024,0,0,6,12,0,6,1,0,1
17025,1,1,16,32,16,16,0,0,1
17026,1,1,15,30,30,15,0,0,1
17027,17,17,352,3000,368,352,1,0,1
17028,1,1,36,1014,90,36,1,0,1
17029,4,4,156,156,598,156,0,0,1
17034,0,0,12,90,48,12,1,0,1
17035,0,0,72,1560,1140,72,1,0,1
17036,2,2,6,6,6,6,1,0,1
17038,0,0,24,616,1520,24,0,0,1
17039,1,1,12,108,0,12,0,0,1
17040,1,1,12,336,216,12,0,0,1
17041,1,1,6,0,6,6,0,0,1
17042,1,1,24,120,60,24,0,0,1
17043,1,1,12,24,12,12,0,0,1
17044,2,2,18,126,12,18,1,0,1
17045,2,2,18,126,12,18,1,0,1
17046,8,7,100,605,630,100,1,0,1
17047,6,6,40,850,0,40,1,3,1
17048,0,0,10,70,40,10,1,0,1
17049,0,0,6,78,12,6,1,0,1
17050,3,3,28,672,0,28,0,0,1
17051,1,1,105,7994,7896,105,0,0,1
17052,0,0,30,156,84,30,1,0,1
17053,0,0,48,1800,1254,48,1,0,1
17054,6,1,40,620,180,40,1,0,1
17055,1,1,10,20,10,10,1,0,1
17056,2,1,10,90,60,10,1,0,1
17057,1,1,78,324,798,78,1,0,1
17058,40,1,6,36,6,6,1,0,1
17059,1,1,6,78,30,6,1,0,1
17060,76,1,12,48,6,12,0,0,1
17061,0,0,12,42,24,12,1,0,1
17062,0,0,12,42,24,12,1,0,1
17063,0,0,18,390,60,18,1,0,1
17064,0,0,18,396,54,18,1,0,1
17065,14,14,42,312,246,42,1,0,1
17066,0,0,6,24,6,6,1,0,1
17067,1,0,6,192,36,6,1,0,1
17068,0,0,6,126,6,6,0,0,1
17069,0,0,12,12,870,12,0,0,1
17070,5,5,6,6,0,6,1,0,1
17071,15,0,4,4,4,4,0,0,1
17072,1,0,10,10,10,10,1,0,1
17073,5,0,24,372,108,24,1,0,1
17076,19,15,6,30,6,6,1,0,1
17077,19,18,6,30,6,6,1,0,1
17078,29,29,6,66,366,6,1,0,1
17079,0,0,6,12,6,6,1,0,1
17081,33,8,6,114,0,6,1,0,1
17082,15,15,8,8,8,8,0,0,1
17083,12,12,6,42,18,6,1,0,1
17084,12,8,6,48,90,6,1,0,1
17085,6,6,6,24,0,6,1,0,1
17086,1,1,6,144,114,6,0,0,1
17087,1,1,204,822,180,204,1,0,1
17088,19,19,80,80,80,80,1,1,1
17089,1,1,24,120,232,24,0,1,1
17090,0,0,6,6,6,6,1,0,1
17091,0,0,6,6,6,6,1,0,1
17092,19,19,40,40,120,40,0,0,1
17093,1,0,18,24,0,18,1,0,1
17094,0,0,6,0,30,6,1,0,1
17096,4,4,12,12,12,12,0,0,1
17097,4,4,24,540,12,24,0,0,1
17098,4,4,12,216,132,12,0,0,1
17099,4,4,12,228,168,12,0,0,1
17100,4,4,28,280,280,28,0,0,1
17101,13,5,18,36,36,18,1,0,1
17102,13,5,6,30,12,6,1,0,1
17103,4,2,24,456,456,24,1,0,1
17104,0,0,6,54,36,6,1,0,1
17105,0,0,84,2472,1596,84,1,0,1
17106,11,7,12,30,24,12,1,0,1
17107,2,2,14,140,98,14,0,1,1
17108,1,1,18,78,0,18,1,0,1
17109,14,14,36,1206,1128,36,0,0,1
17110,3,3,48,1392,252,48,0,0,1
17111,3,3,18,18,0,18,0,0,1
17112,1,1,15,90,135,15,0,1,1
17113,3,3,18,132,114,18,1,0,1
17114,13,5,36,72,72,36,1,0,1
17115,13,5,12,60,24,12,1,0,1
17116,1,1,6,102,42,6,1,0,1
17117,1,1,56,1712,1784,56,0,0,1
17118,1,1,18,24,0,18,1,0,1
17119,1,1,6,24,48,6,0,0,1
17120,1,1,6,6,6,6,0,0,1
17121,2,1,12,12,12,12,1,0,1
17122,0,0,6,108,72,6,1,0,1
17123,0,0,15,50,110,15,0,0,1
17124,0,0,6,12,12,6,0,0,1
17125,2,2,28,42,42,28,1,0,1
17126,43,31,24,168,168,24,0,0,1
17127,0,0,36,1644,1212,36,1,0,1
17128,4,1,6,108,60,6,1,0,1
17129,4,1,6,102,54,6,1,0,1
17130,59,1,42,864,24,42,1,0,1
17131,0,0,6,6,0,6,1,0,1
17132,0,0,6,6,0,6,1,0,1
17133,0,0,18,18,114,18,0,0,1
17137,1,1,24,120,0,24,1,0,1
17138,2,1,24,204,8,24,1,0,1
17140,0,0,6,36,30,6,1,0,1
17141,0,0,6,48,24,6,0,0,1
17142,0,0,48,1710,1254,48,1,0,1
17143,0,0,6,60,42,6,1,0,1
17144,9,9,30,705,25,30,0,0,1
17145,9,9,30,1225,20,30,0,0,1
17146,9,9,12,96,96,12,0,0,1
17147,0,0,6,66,84,6,1,0,1
17148,0,0,6,66,84,6,1,0,1
17149,0,0,20,20,60,20,1,0,1
17150,0,0,6,12,12,6,1,0,1
17151,2,2,6,36,0,6,1,0,1
17152,2,2,6,96,0,6,1,0,1
17153,2,2,6,78,42,6,1,0,1
17156,0,0,20,0,310,20,1,0,1
17157,0,0,105,4125,3445,105,1,0,1
17158,1,1,105,15520,11625,105,1,0,1
17159,1,1,12,12,16,12,1,0,1
17160,1,1,15,15,20,15,1,0,1
17161,0,0,40,192,272,40,1,0,1
17162,0,0,6,24,0,6,1,0,1
17163,0,0,6,30,0,6,1,0,1
17164,0,0,12,162,144,12,0,0,1
17165,1,1,305,12860,9350,305,1,0,1
17166,0,0,30,1110,378,30,1,0,1
17167,2,1,170,550,6090,170,1,1,2
17168,0,0,72,3744,2100,72,1,0,1
17169,13,13,8,16,24,8,1,0,1
17170,0,0,15,25,25,15,0,0,1
17171,1,1,36,1128,504,36,1,0,1
17172,5,5,12,96,72,12,1,0,1
17173,1,1,6,6,186,6,1,0,1
17174,1,1,6,6,186,6,1,0,1
17175,4,2,48,252,12,48,1,0,1
17176,4,2,24,132,6,24,1,0,1
17177,1,1,6,36,0,6,1,0,1
17178,1,1,6,96,0,6,1,0,1
17179,1,1,6,78,30,6,1,0,1
17180,8,7,16,48,40,16,0,7,1
17181,0,0,36,42,96,36,1,0,1
17182,1,1,15,250,135,15,1,0,1
17191,2,2,60,60,0,60,0,0,1
17192,3,3,6,24,18,6,0,0,1
17193,2,2,64,984,80,64,0,0,1
17194,0,0,12,6,6,12,0,0,1
17195,0,0,60,2670,1920,60,1,0,1
17196,0,0,155,945,1475,155,1,0,1
17197,4,4,6,60,12,6,1,0,1
17198,1,1,12,12,18,12,1,0,1
17199,0,0,6,6,6,6,1,0,1
17200,0,0,6,6,6,6,1,0,1
17201,0,0,242,1628,1661,242,1,0,1
17202,1,1,6,6,102,6,1,0,1
17203,1,1,6,6,102,6,1,0,1
17204,8,8,25,0,105,25,0,0,1
17205,0,0,30,888,414,30,1,0,1
17206,0,0,6,6,6,6,0,0,1
17207,0,0,6,24,0,6,0,0,1
17208,3,0,12,42,42,12,0,0,1
17209,0,0,12,0,66,12,0,0,1
17210,1,0,6,6,6,6,1,0,1
17211,0,0,24,96,0,24,0,0,1
17212,2,0,18,96,0,18,1,0,1
17213,3,1,42,366,312,42,1,0,1
17214,1,1,240,16,16736,240,1,0,2
17215,1,1,12,12,12,12,1,0,1
17216,0,0,72,4428,1134,72,1,0,1
17217,3,3,18,1182,0,18,1,0,1
17218,0,0,12,18,6,12,1,0,1
17219,1,0,12,18,6,12,1,0,1
17220,1,1,12,1548,0,12,0,0,1
17221,1,1,6,78,30,6,1,0,1
17222,1,1,24,636,180,24,1,0,1
17223,1,1,42,798,708,42,1,0,1
17224,1,1,120,4386,2526,120,1,0,1
17225,0,0,6,6,6,6,0,0,1
17226,17,12,96,1264,8,96,1,0,1
17227,3,0,6,48,48,6,1,0,1
17228,1,1,40,416,288,40,1,1,1
17229,1,1,36,720,18,36,1,0,1
17230,0,0,12,12,12,12,0,0,1
17233,0,0,12,24,24,12,1,0,1
17234,1,1,6,30,12,6,1,0,1
17235,1,1,132,3000,3120,132,1,0,1
17236,0,0,12,12,12,12,0,0,1
17237,1,0,6,54,36,6,1,0,1
17238,0,0,12,3084,2760,12,0,0,1
17239,0,0,6,18,18,6,0,0,1
17240,0,0,12,3156,2736,12,0,0,1
17241,0,0,12,3204,2760,12,0,0,1
17242,0,0,6,1452,1230,6,0,0,1
17243,0,0,6,1182,960,6,0,0,1
17244,1,1,24,4440,3808,24,0,0,1
17245,0,0,12,4564,4032,12,0,0,1
17246,1,1,96,2700,1860,96,1,0,1
17247,0,0,6,18,18,6,1,0,1
17248,0,0,30,160,390,30,1,0,1
17249,0,0,6,6,6,6,1,0,1
17250,0,0,6,12,12,6,1,0,1
17251,0,0,6,12,12,6,1,0,1
17252,2,2,430,2470,3250,430,1,0,1
17253,0,0,12,48,0,12,1,0,1
17254,0,0,18,336,0,18,1,0,1
17255,3,3,252,10885,5390,252,1,0,1
17256,3,3,600,34340,11060,600,1,0,2
17257,3,3,315,7533,4923,315,1,0,2
17258,0,0,6,0,6,6,1,0,1
17259,0,0,6,0,6,6,1,0,1
17260,1,1,32,180,8,32,1,0,1
17261,7,7,42,2884,273,42,0,0,1
17262,7,7,12,12,6,12,1,0,1
17263,10,10,24,216,8,24,1,0,1
17264,1,1,24,216,240,24,1,0,1
17265,14,11,90,380,30,90,1,0,1
17266,4,4,242,3696,4400,242,1,0,2
17267,1,1,12,24,24,12,1,0,1
17268,1,1,108,216,216,108,1,0,1
17269,1,1,20,32,112,20,1,0,1
17270,1,1,84,156,168,84,1,0,1
17271,1,1,6,6,6,6,1,0,1
17272,5,5,486,17523,17838,486,1,0,1
17275,2,2,32,96,80,32,0,1,1
17276,1,1,12,24,24,12,0,0,1
17277,1,0,15,15,0,15,1,0,2
17278,4,4,30,420,6,30,1,0,1
17279,7,4,30,750,900,30,1,0,1
17280,7,4,66,4992,108,66,1,0,1
17281,0,0,42,312,246,42,1,0,1
17282,0,0,24,252,204,24,1,0,1
17283,0,0,48,180,272,48,0,0,1
17284,16,16,6,66,366,6,1,0,1
17285,6,0,16,16,16,16,1,0,1
17286,1,1,12,108,120,12,1,0,1
17287,0,0,6,54,66,6,0,0,1
17288,0,0,8,8,8,8,0,0,1
17289,2,2,12,84,72,12,0,0,1
17290,5,5,30,138,402,30,0,0,1
17291,5,5,12,96,120,12,0,0,1
17292,5,5,12,150,138,12,0,0,1
17293,5,5,12,306,336,12,0,0,1
17294,5,5,18,102,192,18,0,0,1
17295,0,0,8,1712,0,8,0,0,1
17296,1,1,6,54,54,6,1,0,1
17297,1,1,12,24,24,12,1,0,1
17298,1,1,12,24,24,12,1,0,1
17299,12,12,18,144,6,18,1,0,1
17300,1,1,6,12,0,6,1,0,1
17301,1,1,6,6,6,6,1,0,1
17302,1,1,6,6,6,6,1,0,1
17303,0,0,6,30,0,6,1,0,1
17304,0,0,6,30,0,6,1,0,1
17305,1,1,6,12,0,6,1,0,1
17306,1,1,24,42,48,24,0,0,1
17307,1,1,6,6,6,6,0,0,1
17308,0,0,12,516,534,12,1,0,1
17309,0,0,12,512,536,12,1,0,1
17310,0,0,6,12,12,6,1,0,1
17311,1,1,24,180,48,24,0,0,1
17313,122,0,6,6,6,6,1,0,1
17314,0,0,186,180,0,186,0,0,1
17316,2,2,56,224,350,56,1,0,1
17317,4,4,8,48,0,8,1,0,1
17318,4,4,6,36,0,6,1,0,1
17319,0,0,100,0,100,100,1,0,1
17320,18,15,30,700,965,30,1,0,1
17321,4,4,12,18,12,12,1,0,1
17322,1,1,260,0,1360,260,1,0,1
17323,5,5,12,60,12,12,1,0,1
17324,7,7,12,48,0,12,0,0,1
17325,11,11,40,400,40,40,1,0,1
17326,1,1,96,1890,3258,96,1,0,1
17327,5,5,24,162,72,24,1,0,1
17328,5,5,24,162,72,24,1,0,1
17329,1,1,12,48,18,12,1,0,1
17330,1,1,18,180,6,18,1,0,1
17331,7,7,18,60,66,18,1,0,1
17332,7,7,24,972,276,24,1,0,1
17333,7,1,1424,100368,117872,1424,1,0,1
17334,8,8,18,96,0,18,1,0,1
17335,22,8,42,126,12,42,1,0,1
17336,0,0,120,5455,1960,120,1,0,1
17337,11,11,18,156,18,18,1,0,1
17338,2,2,36,204,0,36,1,1,1
17339,1,1,12,474,876,12,1,0,1
17340,0,0,120,510,834,120,1,0,1
17341,0,0,120,504,828,120,1,0,1
17343,1,1,620,22520,11460,620,1,0,1
17344,16,10,136,1384,1384,136,1,0,1
17345,0,0,28,84,196,28,1,0,1
17346,1,1,396,1243,2200,396,1,0,1
17347,0,0,6,6,6,6,1,0,1
17348,4,4,15,690,0,15,1,0,1
17349,0,0,12,600,156,12,1,0,1
17350,1,1,18,102,0,18,1,0,1
17351,7,7,36,36,36,36,0,0,1
17352,1,1,20,52,160,20,1,0,1
17353,1,1,30,66,0,30,1,0,1
17354,1,1,20,20,20,20,1,0,1
17355,1,1,6,48,72,6,1,0,1
17356,1,1,6,6,6,6,1,0,1
17357,0,0,12,0,12,12,1,0,1
17358,0,0,6,12,12,6,1,0,1
17359,1,1,420,3654,6174,420,0,0,1
17360,0,0,6,168,0,6,0,0,1
17361,0,0,6,168,0,6,0,0,1
17362,0,0,6,948,0,6,0,0,1
17363,1,1,12,328,4,12,0,0,1
17364,2,2,80,1040,1700,80,1,0,1
17365,0,0,12,264,288,12,1,0,1
17367,0,0,6,24,24,6,1,0,1
17368,0,0,30,324,192,30,1,0,1
17369,1,1,63,1584,0,63,0,0,1
17370,2,2,12,276,0,12,0,0,1
17371,0,0,12,18,24,12,1,0,1
17374,0,0,78,618,780,78,1,0,1
17375,1,1,12,12,48,12,1,0,1
17376,1,1,15,15,60,15,1,0,1
17377,3,3,77,1631,756,77,1,0,1
17378,3,3,18,360,168,18,1,0,1
17379,2,2,27,756,0,27,0,2,1
17380,0,0,36,7920,9108,36,1,0,2
17381,14,14,45,775,40,45,1,0,1
17382,20,20,160,4320,0,160,0,0,1
17383,7,7,18,480,0,18,1,0,1
17384,8,7,6,288,0,6,1,0,1
17385,9,7,18,606,312,18,1,0,1
17386,1,1,6,12,0,6,1,0,1
17387,1,1,6,12,0,6,1,0,1
17388,1,1,135,6580,3825,135,1,0,1
17389,1,0,4,4,4,4,0,0,1
17390,2,2,290,0,0,290,0,0,1
17391,3,2,2448,480,120,2448,0,0,1
17392,1,1,6,30,30,6,0,0,1
17393,15,11,165,1452,1485,165,1,0,1
17394,1,1,36,72,72,36,0,0,1
17395,1,1,15,15,15,15,0,0,1
17396,1,1,12,144,150,12,1,0,1
17397,2,2,15,30,0,15,0,0,1
17398,0,0,6,30,6,6,1,0,1
17399,0,0,6,36,30,6,1,0,1
17400,0,0,15,75,15,15,1,0,1
17401,1,1,48,676,1020,48,1,0,1
17402,1,1,36,536,740,36,1,0,1
17403,1,0,6,324,66,6,1,0,1
17404,1,0,6,324,66,6,1,0,1
17405,0,0,18,264,156,18,0,0,1
17406,0,0,18,264,156,18,0,0,1
17407,4,0,40,168,152,40,1,0,1
17408,1,0,24,228,24,24,0,0,1
17409,0,0,6,66,12,6,1,0,1
17410,1,1,819,24318,20244,819,0,0,1
17411,1,1,36,54,54,36,0,0,1
17412,6,2,160,664,384,160,1,2,1
17413,1,1,48,264,48,48,1,0,1
17414,0,0,12,12,12,12,1,0,1
17415,1,0,30,350,10,30,1,0,1
17416,0,0,6,114,78,6,1,0,1
17417,0,0,6,114,78,6,1,0,1
17418,8,8,32,320,24,32,1,0,1
17419,0,0,18,1206,1500,18,1,0,1
17420,27,8,24,678,54,24,1,0,1
17421,7,0,66,822,174,66,1,0,1
17422,1,1,6,24,6,6,1,0,1
17423,0,0,6,6,6,6,0,0,1
17424,1,1,84,5048,2952,84,1,0,1
17425,1,1,6,54,54,6,0,0,1
17426,13,8,8,8,208,8,1,0,1
17427,1,1,30,1152,0,30,0,0,1
17428,1,1,18,210,6,18,1,0,1
17429,1,1,18,210,6,18,1,0,1
17430,15,15,91,117,91,91,0,0,1
17431,0,0,8,264,0,8,0,0,1
17432,1,1,12,444,0,12,0,0,1
17433,1,1,64,872,960,64,1,0,1
17434,1,1,48,54,54,48,1,0,1
17435,0,0,24,132,24,24,1,0,1
17436,8,8,18,222,66,18,1,0,1
17437,8,8,6,12,6,6,1,0,1
17438,8,8,6,12,6,6,1,0,1
17439,1,1,30,102,30,30,0,1,2
17440,0,0,14,56,28,14,1,0,1
17441,0,0,6,6,6,6,1,0,1
17442,0,0,6,864,1110,6,1,0,1
17443,1,1,6,6,6,6,1,0,1
17444,1,1,8,8,8,8,1,0,1
17445,1,1,8,8,8,8,1,0,1
17446,1,1,6,6,66,6,1,0,1
17447,9,8,8,24,8,8,1,0,1
17448,12,8,100,200,500,100,0,0,1
17449,0,0,273,2492,2037,273,0,0,1
17450,11,0,24,40,32,24,1,0,1
17451,11,7,10,170,0,10,1,0,1
17452,1,0,8,8,8,8,1,0,1
17453,3,1,8,32,32,8,1,0,1
17454,0,0,6,24,12,6,1,0,1
17455,0,0,6,24,12,6,1,0,1
17456,0,0,12,64,52,12,1,0,1
17457,0,0,12,36,1184,12,0,0,1
17458,37,7,429,2496,1768,429,1,0,1
17459,32,7,80,2780,60,80,0,0,1
17460,0,0,6,306,48,6,1,0,1
17461,0,0,6,306,48,6,1,0,1
17462,0,0,10,90,100,10,1,0,1
17463,0,0,10,110,50,10,1,0,1
17464,0,0,54,882,0,54,1,0,1
17465,3,0,12,84,36,12,1,0,1
17466,3,0,6,72,6,6,1,0,1
17467,2,0,6,786,6,6,1,0,1
17468,4,4,10,10,10,10,1,0,1
17469,0,0,12,24,24,12,1,0,1
17471,10,10,30,80,10,30,1,0,1
17472,10,10,36,294,102,36,1,0,1
17473,3,2,6,84,0,6,1,0,1
17474,6,5,30,186,30,30,1,0,1
17475,0,0,24,296,60,24,1,0,1
17476,3,3,72,484,72,72,1,0,1
17477,4,3,12,12,6,12,1,0,1
17478,14,0,4,288,364,4,0,0,1
17479,10,10,48,372,126,48,1,0,1
17480,3,3,6,6,6,6,1,0,1
17481,3,3,6,6,6,6,1,0,1
17482,1,1,24,0,0,24,0,0,1
17483,18,18,84,342,12,84,1,0,1
17484,8,7,12,72,12,12,1,0,1
17485,11,11,66,120,12,66,0,0,1
17486,5,5,6,18,12,6,1,0,1
17487,6,5,12,432,0,12,0,0,1
17488,4,4,6,174,12,6,1,0,1
17489,4,3,8,96,48,8,1,0,1
17490,2,2,6,24,24,6,1,0,1
17491,2,2,6,24,24,6,1,0,1
17492,2,2,8,352,208,8,1,0,1
17493,1,1,6,552,0,6,0,0,1
17494,1,1,6,480,0,6,0,0,1
17495,1,1,24,426,6,24,0,0,1
17496,1,1,12,366,0,12,0,0,1
17497,2,2,6,180,0,6,0,0,1
17498,2,2,6,228,0,6,0,0,1
17499,1,1,18,108,54,18,0,0,1
17500,3,3,6,6,12,6,1,0,1
17501,3,3,6,6,12,6,1,0,1
17510,165,0,16,472,48,16,1,0,2
17511,3,3,21868,111044,39334,21868,1,3,1
17512,1,1,16,16,24,16,1,0,1
17516,1,1,48,3480,1728,48,1,0,1
17517,3,1,76,6700,24,76,1,0,1
17518,0,0,4,28,8,4,0,0,1
17519,0,0,8,56,16,8,0,0,1
17520,0,0,8,32,32,8,1,0,1
17521,1,1,76,76,76,76,0,0,1
17522,0,0,6,12,6,6,1,0,1
17523,0,0,6,12,6,6,1,0,1
17525,0,0,12,60,60,12,0,0,1
17526,7,7,36,138,156,36,1,0,1
17527,1,1,8,96,48,8,1,0,1
17528,1,1,8,96,48,8,1,0,1
17529,0,0,42,539,504,42,1,0,1
17530,0,0,6,0,6,6,1,0,1
17531,0,0,6,0,6,6,1,0,1
17532,0,0,6,6,6,6,0,0,1
17533,2,2,6,36,12,6,1,0,1
17534,2,2,6,6,6,6,1,0,1
17535,2,2,6,6,6,6,1,0,1
17536,2,2,6,36,12,6,1,0,1
17537,2,1,70,112,294,70,1,0,1
17538,7,3,40,88,88,40,1,0,1
17539,150,1,16,64,8,16,1,0,1
17540,3,1,55,3405,900,55,1,0,1
17541,1,1,60,120,24,60,0,0,1
17542,1,1,6,108,108,6,1,0,1
17543,0,0,18,24,0,18,1,0,1
17544,2,0,36,38538,0,36,1,0,1
17545,27,2,5850,5225,5725,5850,1,0,1
17546,7,7,42,198,54,42,1,0,1
17547,1,1,6,12,18,6,1,0,1
17548,1,1,6,12,18,6,1,0,1
17549,1,0,40,650,120,40,1,0,1
17551,1,1,104,1888,4444,104,1,0,1
17552,1,1,6,6,6,6,0,0,1
17553,1,1,30,156,30,30,1,0,1
17554,24,1,6,60,90,6,0,0,1
17555,1,1,8,88,488,8,1,0,1
17556,0,0,50,260,50,50,1,0,1
17558,1,1,22,132,220,22,0,0,1
17559,5,5,6,6,156,6,1,0,1
17560,5,5,6,6,138,6,1,0,1
17561,0,0,20,60,340,20,0,0,1
17562,0,0,30,90,150,30,1,0,1
17563,43,1,198,6126,1896,198,1,0,1
17564,1,1,36,414,228,36,1,0,1
17565,2,1,8,24,8,8,1,0,1
17566,4,3,24,40,32,24,1,0,1
17567,4,1,10,10,10,10,1,0,1
17568,0,0,24,60,12,24,1,0,1
17569,0,0,12,36,60,12,1,0,1
17570,0,0,8,8,8,8,1,0,1
17571,0,0,16,32,24,16,1,0,1
17572,1,0,70,882,28,70,1,0,2
17573,0,0,16,32,24,16,1,0,1
17574,1,0,8,8,8,8,1,0,1
17575,1,1,6,42,12,6,1,0,1
17576,1,1,6,42,12,6,1,0,1
17577,0,0,36,336,12,36,1,0,1
17578,0,0,10,10,10,10,1,0,1
17579,1,1,30,370,110,30,1,0,1
17580,1,0,50,630,20,50,1,0,1
17581,1,1,8,8,8,8,1,0,1
17582,6,1,8,0,64,8,1,0,1
17583,1,1,6,114,102,6,1,0,1
17584,4,1,8,40,48,8,1,0,1
17585,1,1,24,336,96,24,1,0,1
17586,1,1,24,336,96,24,1,0,1
17587,1,1,18,222,66,18,1,0,1
17588,1,1,24,160,0,24,1,0,1
17589,7,5,24,240,8,24,1,0,1
17590,4,3,8,136,0,8,1,0,1
17591,0,0,40,840,248,40,1,0,1
17592,0,0,6,0,42,6,1,0,1
17593,1,1,24,198,6,24,1,0,1
17594,1,1,16,16,16,16,1,0,1
17595,4,4,12,60,0,12,1,0,1
17596,0,0,16,16,16,16,1,0,1
17597,0,0,228,36,6012,228,0,0,1
17598,0,0,48,216,84,48,1,0,1
17599,2,2,152,323,152,152,0,0,1
17600,0,0,156,576,496,156,1,0,1
17601,3,3,8,136,0,8,1,0,1
17602,3,3,24,40,32,24,1,0,1
17604,3,3,8,136,0,8,1,0,1
17605,3,3,24,40,32,24,1,0,1
17606,0,0,1200,165,31740,1200,0,0,1
17607,3,0,6,30,36,6,1,0,1
17608,1,1,18,144,12,18,1,0,1
17609,3,3,432,68364,108,432,0,0,1
17610,16,16,558,39959,48453,558,0,0,1
17611,22,10,30,0,1542,30,1,0,1
17612,22,10,40,60,530,40,1,0,1
17613,1,0,20,120,20,20,1,0,1
17614,1,1,30,220,90,30,1,0,2
