change_id,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
9881,0,0,15,1455,5,15,1,0,1
9882,1,0,126,540,90,126,1,0,2
9883,2,0,60,1060,820,60,1,0,1
9884,2,2,32,256,32,32,0,0,1
9885,2,0,120,8040,1800,120,1,0,1
9886,3,0,90,400,770,90,1,0,1
9887,2,2,1751,48195,57698,1751,1,0,1
9888,1,1,5,10,10,5,1,0,1
9889,0,0,3,3,3,3,0,0,1
9890,4,4,7,28,7,7,1,0,1
9891,1,1,40,500,530,40,1,0,1
9892,42,42,98560,3410720,2340880,98560,1,0,1
9893,52,52,1148,492,23288,1148,1,7,2
9894,2,2,126,1092,378,126,1,1,2
9895,12,12,16,16,48,16,1,0,1
9896,16,16,72,72,72,72,1,1,3
9897,10,10,16,64,96,16,1,0,1
9898,1,1,20,120,210,20,0,0,1
9899,0,0,9,54,18,9,0,0,1
9900,0,0,27,39,39,27,1,0,1
9901,11,11,600,2544,2712,600,1,0,1
9902,1,1,84,532,756,84,1,0,1
9903,5,5,3,177,171,3,0,0,1
9905,0,0,6,153,162,6,1,0,1
9906,1,1,36,780,576,36,1,0,2
9907,0,0,28,154,770,28,1,0,1
9908,98,98,774,28982,1419,774,1,5,2
9909,1,1,16,32,64,16,0,0,1
9910,8,8,95,5795,0,95,0,1,1
9911,6,6,78,130,130,78,1,1,1
9912,5,5,20,180,50,20,1,0,1
9913,12,12,800,5120,1320,800,1,0,1
9914,11,4,220,3432,176,220,1,0,1
9915,7,7,3060,32550,32730,3060,1,0,1
9916,11,6,14675,70025,70200,14675,1,0,1
9917,6,4,238,518,406,238,1,0,1
9923,1,1,33,363,363,33,0,0,1
9924,8,8,184,2668,138,184,0,0,1
9925,0,0,30,70,150,30,1,0,1
9926,2,2,24,24,72,24,1,0,1
9927,2,2,24,24,48,24,1,0,1
9928,2,2,48,288,48,48,1,0,1
9929,2,2,28,672,588,28,1,0,1
9930,2,2,28,112,0,28,1,0,1
9932,0,0,85,5559,4896,85,1,0,1
9933,11,10,72,3096,0,72,1,5,2
9934,8,8,24,144,48,24,0,0,1
9935,41,41,3528,59024,14952,3528,1,12,2
9936,13,12,160,2980,200,160,1,12,1
9937,8,8,48,1920,104,48,1,0,1
9938,0,0,14,14,21,14,1,0,1
9939,27,27,900,5175,2625,900,1,0,2
9940,6,6,105,1470,990,105,0,0,1
9941,7,7,299,7787,1898,299,0,0,1
9942,4,4,16,112,0,16,0,0,1
9943,0,0,5,5,35,5,0,0,1
9944,6,5,40,1650,600,40,1,0,1
9945,11,11,484,13112,0,484,1,8,2
9946,11,11,24,192,168,24,1,1,1
9947,0,0,30,870,90,30,1,0,1
9948,0,0,5,5,5,5,0,0,1
9949,5,5,486,24246,23472,486,1,0,2
9950,0,0,3,3,3,3,0,0,1
9951,5,5,56,1190,868,56,1,0,2
9952,25,25,2500,23100,18150,2500,0,5,1
9953,0,0,24,192,0,24,1,0,1
9954,5,5,108,2100,2652,108,1,0,1
9955,14,4,18,90,216,18,1,0,2
9956,12,12,825,37500,25500,825,1,0,2
9957,0,0,35,0,0,35,0,0,1
9958,5,4,24,312,0,24,1,1,2
9959,7,7,208,5312,2224,208,0,0,1
9960,54,5,320,1880,720,320,1,0,1
9961,2,2,20,80,0,20,1,0,1
9962,3,3,68,612,425,68,1,0,1
9963,26,26,5,10,5,5,1,0,1
9964,1,1,12,180,0,12,1,0,1
9965,20,20,30,0,1255,30,1,0,1
9966,26,26,60,1560,1145,60,1,0,1
9967,46,46,12,288,0,12,1,0,1
9968,17,17,51,102,153,51,1,0,1
9969,10,10,299,1518,575,299,0,0,1
9970,9,9,18,18,0,18,1,0,1
9971,0,0,1248,3144,2712,1248,1,0,1
9972,69,68,5904,246888,10224,5904,1,18,4
9974,3,3,160,1680,80,160,1,0,1
9975,3,3,40,60,60,40,1,0,1
9976,0,0,24,2256,1176,24,1,0,1
9977,0,0,60,1350,940,60,1,0,1
9978,2,2,64,976,1664,64,1,0,1
9979,1,1,18,18,18,18,0,0,1
9980,188,188,384,7904,0,384,1,0,1
9981,0,0,16,16,16,16,1,0,1
9982,4,4,700,11625,7350,700,1,0,2
9983,1,1,64,160,96,64,1,0,1
9984,1,1,128,1168,512,128,1,0,1
9985,1,1,285,3914,2109,285,1,1,1
9986,0,0,110,858,396,110,1,0,1
9987,0,0,6,54,12,6,1,0,1
9988,0,0,24,24,0,24,1,0,1
9989,3,3,3132,17091,10368,3132,1,0,1
9990,1,0,80,8704,2952,80,1,0,1
9991,0,0,152,6042,1216,152,1,0,1
9992,0,0,75,495,480,75,1,0,1
9993,1,1,20,160,200,20,1,1,1
9994,1,1,95,1254,57,95,1,1,2
9995,5,5,546,26520,3302,546,1,0,1
9996,1,1,12,48,0,12,1,0,1
9997,0,0,9,231,6,9,1,0,1
9998,4,4,36,576,432,36,1,1,2
9999,56,4,198,2682,4590,198,1,0,2
10000,0,0,5,95,260,5,1,0,1
10001,0,0,5,110,10,5,1,0,1
10002,21,21,460,25277,1127,460,1,0,1
10003,0,0,140,210,370,140,1,0,1
10004,0,0,51,1182,108,51,1,0,1
10005,1,0,3,0,207,3,0,0,1
10006,12,0,1276,49688,89052,1276,1,0,1
10007,0,0,190,3210,23490,190,1,0,1
10008,5,5,156,14508,78,156,1,0,1
10009,6,6,78,897,0,78,1,0,1
10010,1,1,72,1584,136,72,1,0,1
10011,0,0,3,3,3,3,0,0,1
10012,1,1,944,75872,1440,944,1,0,1
10014,126,126,414,1633,529,414,0,1,1
10015,1,1,22,22,286,22,0,1,2
10016,0,0,3,9,9,3,1,0,1
10017,0,0,120,240,1800,120,1,0,1
10018,11,4,429,21472,41393,429,1,0,1
10019,0,0,40,430,390,40,1,0,1
10020,1,0,25,1010,85,25,1,0,1
10021,4,0,55,970,425,55,1,0,1
10022,6,0,5,160,105,5,1,0,1
10023,0,0,20,660,240,20,1,0,1
10024,4,4,132,4411,0,132,1,0,1
10025,100,5,90,3924,540,90,1,0,1
10026,4,4,180,3636,1602,180,1,0,1
10027,1,0,5,115,70,5,1,0,1
10028,0,0,176,128,128,176,1,0,1
10029,0,0,80,2690,0,80,0,0,1
10030,0,0,6,6,6,6,0,0,1
10031,3,0,40,980,0,40,1,0,1
10032,0,0,5,15,0,5,0,0,1
10033,0,0,16,128,32,16,1,0,1
10034,5,5,117,507,117,117,1,0,1
10035,0,0,80,320,80,80,1,0,1
10036,0,0,30,1210,30,30,1,0,1
10037,0,0,48,400,384,48,0,0,1
10038,4,0,120,6880,20,120,1,0,1
10039,10,2,40,260,80,40,1,0,1
10040,0,0,4,4,4,4,0,0,1
10041,56,52,1440,13104,6048,1440,1,0,1
10042,0,0,33,165,198,33,0,0,1
10043,0,0,40,950,765,40,1,0,1
10044,0,0,33,33,66,33,0,0,1
10045,7,0,1060,3020,2820,1060,1,0,1
10046,0,0,33,231,363,33,0,0,1
10047,2,2,2754,205428,10200,2754,1,0,1
10048,5,5,18,1200,303,18,1,0,1
10049,0,0,48,544,544,48,1,0,1
10050,10,10,240,5640,1980,240,1,3,2
10051,19,19,60,320,0,60,0,0,2
10052,12,7,2583,25767,5040,2583,1,0,1
10053,0,0,48,256,48,48,1,0,1
10054,76,76,1694,422954,4003090,1694,0,0,1
10055,0,0,108,8820,1980,108,0,0,2
10056,49,49,846,17136,6084,846,0,4,2
10057,12,6,768,8944,4000,768,1,0,1
10058,0,0,384,34320,1488,384,0,0,1
10059,0,0,10,80,0,10,0,0,1
10060,12,12,7488,1457440,1454880,7488,1,0,1
10061,3,3,20,60,0,20,1,0,1
10062,172,172,39,312,156,39,0,0,1
10063,0,0,18,192,210,18,1,0,1
10064,4,4,64,512,208,64,1,0,1
10065,0,0,4,160,292,4,0,0,1
10066,4,4,48,656,528,48,1,0,1
10067,0,0,8,264,264,8,1,0,1
10068,7,7,72,2574,7560,72,0,0,2
10070,18,18,112,2926,994,112,1,0,1
10071,6,6,165,308,297,165,1,0,1
10072,1,1,7,98,0,7,1,1,1
10073,3,0,9,24,54,9,0,0,1
10074,0,0,16,32,32,16,0,0,1
10075,7,7,306,4005,1170,306,0,0,2
10076,3,3,10,50,35,10,1,0,1
10077,3,3,5,25,10,5,1,0,1
10078,3,3,10,75,10,10,1,0,1
10079,1,1,64,784,112,64,1,0,1
10080,0,0,10,20,20,10,1,0,1
10081,11,11,44,616,352,44,1,0,1
10082,4,4,720,800,920,720,0,3,2
10083,4,4,792,1188,1100,792,0,3,2
10084,11,11,640,22448,2736,640,1,7,2
10085,0,0,12,54,24,12,0,0,1
10086,0,0,696,7272,3288,696,1,0,1
10087,0,0,5,150,10,5,0,0,1
10088,17,17,36,180,126,36,1,17,1
10089,178,178,483,12834,644,483,1,0,1
10090,11,4,119,3927,306,119,0,3,2
10091,0,0,396,4730,3718,396,1,0,1
10092,5,3,5,160,105,5,1,0,1
10093,3,3,42,810,984,42,0,0,1
10094,6,5,48,648,216,48,1,0,1
10095,0,0,6,6,6,6,0,0,1
10096,1,1,180,75,1380,180,1,0,2
10097,1,1,126,9464,4676,126,1,0,1
10098,30,30,6440,121960,156760,6440,1,0,1
10099,0,0,18,90,144,18,0,0,1
10100,0,0,36,648,99,36,0,0,1
10101,6,6,54,288,0,54,1,1,1
10102,0,0,5,0,1100,5,0,0,1
10103,2,2,608,570,41971,608,1,0,1
10104,1,1,16600,147640,38980,16600,0,0,2
10105,17,17,195,10555,625,195,1,0,1
10106,3,0,54,54,72,54,1,0,2
10107,1,1,90,288,90,90,0,0,1
10108,1,0,18,0,1278,18,1,0,2
10109,24,0,20,80,285,20,1,0,1
10110,0,0,44,440,440,44,1,0,1
10111,6,6,12,60,0,12,1,0,1
10112,0,0,6,78,36,6,0,0,1
10113,2,2,16,16,0,16,1,0,1
10114,2,2,208,1040,0,208,0,1,1
10115,1,1,5,80,15,5,1,0,1
10116,0,0,12,12,12,12,1,0,1
10117,7,7,279,6930,6579,279,1,0,1
10118,22,4,40,632,672,40,1,0,1
10119,1,1,248,800,11112,248,0,0,1
10120,0,0,25,370,1255,25,1,0,1
10121,0,0,5,10,15,5,1,0,1
10122,2,1,408,5544,4800,408,1,0,1
10123,0,0,10,345,5,10,1,0,1
10124,5,5,84,112,182,84,1,0,1
10125,12,12,51747,649446,190867,51747,1,0,1
10126,13,13,260,4498,1456,260,1,13,2
10127,0,0,36,72,36,36,0,0,2
10128,1,1,18,18,18,18,0,0,2
10129,9,9,1296,118764,504,1296,1,0,2
10130,0,0,33,209,286,33,1,0,1
10131,0,0,3,30,18,3,1,0,1
10132,0,0,10,460,20,10,0,0,1
10133,12,9,920,38400,1900,920,1,0,1
10134,0,0,3,6,6,3,1,0,1
10135,1,1,216,47784,1224,216,1,0,1
10136,0,0,16,624,0,16,0,0,1
10137,34,34,270,10008,432,270,1,0,1
10138,0,0,16,16,16,16,0,0,1
10139,0,0,108,684,0,108,1,0,2
10140,0,0,75,80,80,75,1,0,1
10141,2,2,55,890,25,55,1,0,1
10142,2,2,468,6714,2214,468,1,1,2
10143,1,1,165,4444,5115,165,1,0,1
10144,184,173,13400,346800,77280,13400,1,1,2
10145,1,1,66,880,2222,66,1,0,1
10146,0,0,5,100,5,5,1,0,1
10147,2,1,224,4080,1680,224,1,0,1
10148,1,1,4592,11008,11008,4592,0,0,1
10149,0,0,36,450,90,36,1,0,1
10150,13,13,234,6825,1950,234,1,1,1
10151,8,2,20,280,0,20,1,1,1
10152,0,0,9,1401,288,9,0,0,1
10153,1,1,2460,3180,65310,2460,1,0,1
10154,7,7,288,288,288,288,0,0,1
10155,0,0,45,165,105,45,0,0,1
10156,11,11,30,0,30,30,0,4,2
10157,4,4,160,4260,2600,160,1,0,1
10158,0,0,36,114,96,36,1,0,1
10159,1,1,15,95,15,15,1,0,1
10160,0,0,20,0,0,20,0,0,1
10161,0,0,72,1056,72,72,1,0,1
10162,4,4,138,2622,2622,138,0,0,2
10163,0,0,20,200,30,20,1,0,1
10164,6,6,135,495,135,135,1,0,1
10165,1,1,6,24,24,6,0,0,1
10166,1,1,4318,18292,18054,4318,1,0,1
10167,2,2,18,387,18,18,1,0,1
10168,1,1,18,18,54,18,1,0,1
10169,5,5,24,192,0,24,1,1,1
10170,0,0,182,7,2135,182,0,0,1
10171,0,0,16,240,224,16,0,0,1
10172,0,0,286,1980,1980,286,0,0,1
10173,0,0,27,126,1644,27,1,0,1
10174,8,8,20,80,0,20,1,0,1
10175,0,0,12,264,114,12,1,0,1
10176,0,0,3,18,18,3,1,0,1
10177,1,1,949,6409,208,949,0,0,1
10178,1,1,45,1665,1710,45,1,0,2
10179,0,0,275,5,2870,275,0,0,1
10180,0,0,40,660,120,40,1,0,1
10181,1,1,120,1200,480,120,0,0,1
10182,1,1,36,144,72,36,0,0,1
10183,0,0,275,1290,1290,275,0,0,1
10184,0,0,3,3,3,3,0,0,1
10185,0,0,3,3,3,3,0,0,1
10186,14,13,980,23058,4102,980,1,0,1
10187,1,1,24,264,24,24,1,0,2
10188,1,1,132,13260,6048,132,1,0,1
10189,8,8,14070,37422,36246,14070,1,0,1
10190,0,0,18,54,186,18,1,0,1
10191,1,0,130,135,135,130,0,0,1
10192,0,0,275,295,295,275,0,0,1
10193,13,12,3196,9656,16456,3196,1,0,1
10194,3,3,9,279,126,9,1,0,1
10195,8,8,1333,7998,527,1333,1,0,1
10196,6,0,5,5,5,5,0,0,1
10197,1,0,6,12,18,6,0,0,1
10198,50,50,18,18,18,18,0,0,2
10199,50,50,70,84,84,70,0,0,1
10200,0,0,5,9220,0,5,0,0,1
10201,50,50,144,144,144,144,0,0,2
10202,4,4,12,24,24,12,0,0,1
10203,0,0,24,120,0,24,1,0,2
10204,11,11,160,2360,2040,160,1,0,1
10205,0,0,14,70,0,14,1,0,1
10206,0,0,78,786,234,78,0,0,1
10207,11,11,280,2408,672,280,1,0,2
10208,0,0,28,406,98,28,0,0,1
10209,21,21,1863,27729,13743,1863,1,0,1
10210,0,0,3,3,3,3,0,0,1
10211,1,1,20,130,90,20,1,0,1
10212,5,5,156,3216,852,156,1,0,1
10213,50,50,24620,40380,40380,24620,1,0,1
10214,0,0,66,231,231,66,1,0,1
10215,1,1,10,20,20,10,1,0,1
10216,0,0,835,65725,5,835,1,0,1
10217,5,5,80,640,520,80,0,0,1
10218,4,4,3,240,0,3,0,0,1
10219,0,0,16,48,0,16,0,0,1
10220,0,0,5,580,355,5,1,0,1
10221,9,9,4,20,12,4,1,0,1
10222,0,0,120,1680,2760,120,1,0,2
10223,5,5,6,405,309,6,1,0,1
10224,0,0,40,0,40,40,0,0,3
10225,1,1,18,549,441,18,0,0,2
10226,13,13,121,1012,451,121,1,0,1
10227,0,0,10,10,0,10,0,0,1
10228,0,0,39,767,5096,39,0,0,2
10229,0,0,16,88,40,16,1,0,1
10230,0,0,50,80,70,50,0,0,1
10231,0,0,18,54,18,18,1,0,1
10232,1,1,1620,21060,16668,1620,1,0,2
10233,0,0,100,100,100,100,0,0,1
10234,4,4,168,1162,532,168,1,0,1
10235,12,11,2652,33286,4913,2652,1,0,1
10236,0,0,36,108,84,36,0,0,1
10237,4,4,126,504,1566,126,1,0,1
10238,1,1,20,930,0,20,1,0,1
10239,0,0,50,810,220,50,1,0,1
10240,7,7,28,1372,0,28,0,0,1
10241,0,0,100,1430,320,100,1,0,1
10242,10,10,490,3850,3332,490,1,0,1
10243,7,7,742,1274,1274,742,0,0,1
10244,0,0,110,3430,2280,110,1,0,1
10245,13,12,1817,29877,9660,1817,1,7,3
10246,3,0,15750,59955,61950,15750,1,0,3
10247,0,0,6,6,6,6,1,0,1
10248,0,0,6,6,6,6,1,0,1
10249,57,57,160,9320,160,160,1,0,2
10250,5,5,6,12,12,6,0,0,1
10251,39,12,35776,819064,133601,35776,1,1,2
10252,12,12,60,570,570,60,0,0,2
10253,0,0,15,15,0,15,0,0,1
10254,0,0,3003,3036,4257,3003,0,0,1
10255,0,0,1815,3102,1848,1815,0,0,1
10256,0,0,22,44,0,22,0,0,2
10257,0,0,40,490,350,40,1,0,1
10258,0,0,6,0,0,6,0,0,1
10259,0,0,10,10,10,10,0,0,1
10260,0,0,50,50,5,50,0,0,1
10261,20,11,54,720,216,54,1,0,1
10262,0,0,6,12,0,6,0,0,1
10263,0,0,7,7,7,7,0,0,1
10264,5,5,85,85,85,85,0,0,1
10265,0,0,280,10192,2800,280,1,0,2
10266,0,0,360,6360,408,360,1,0,1
10267,6,6,132,1254,1023,132,1,0,1
10268,0,0,9,0,18,9,1,0,1
10269,3,3,150,2325,750,150,1,0,2
10270,0,0,16,16,16,16,1,0,2
10271,0,0,6,18,18,6,0,0,1
10272,4,4,28,56,112,28,1,0,1
10273,7,7,48,216,24,48,1,3,2
10274,0,0,24,0,252,24,1,0,1
10275,4,4,207,2691,391,207,1,0,2
10276,13,13,132,23342,19085,132,1,0,1
10277,3,3,56,3430,1232,56,1,0,1
10278,5,5,5940,285984,38448,5940,1,0,1
10279,3,3,357,5418,1953,357,1,0,2
10280,4,4,16,16,96,16,1,0,1
10281,4,4,33,220,1012,33,1,0,1
10282,2,2,22,22,132,22,1,0,2
10283,0,0,192,18168,24,192,1,0,1
10284,1,1,575,19596,2162,575,1,0,1
10285,2,2,16,16,80,16,1,0,1
10286,0,0,230,230,0,230,0,0,1
10287,8,8,100,200,600,100,1,0,1
10289,0,0,3,0,0,3,0,0,1
10290,3,0,30,3,282,30,1,0,1
10291,7,7,675,12717,5967,675,1,0,1
10292,0,0,8,432,0,8,0,0,1
10293,0,0,16,32,24,16,1,0,1
10294,3,0,620,2935,3400,620,1,0,1
10295,13,0,10,80,10,10,1,0,1
10296,2,2,7648,50544,46960,7648,1,0,1
10297,3,2,10160,8744,1376,10160,0,0,1
10298,3,2,1672,2472,8,1672,1,0,1
10299,3,2,5576,38440,39184,5576,1,0,1
10300,0,0,10,90,355,10,1,0,1
10301,0,0,231,1449,525,231,1,0,1
10302,0,0,12,12,12,12,0,0,1
10303,0,0,364,6202,1806,364,1,0,1
10304,0,0,15,170,130,15,1,0,1
10305,3,3,1470,20034,3192,1470,1,0,3
10306,17,17,154,24486,0,154,0,10,2
10307,0,0,24,72,76,24,0,0,1
10308,20,17,120,1160,1470,120,1,0,1
10309,3,3,28,56,28,28,0,3,2
10310,1,1,14,28,14,14,0,0,1
10311,0,0,15,25,30,15,0,0,1
10312,2,2,108,126,126,108,0,1,2
10313,2,2,423,684,675,423,1,1,2
10314,3,3,66,902,22,66,1,0,1
10315,10,10,324,1278,1368,324,1,0,1
10316,1,1,48,120,176,48,1,0,1
10317,27,1,25,1295,0,25,1,0,1
10318,0,0,12,88,86,12,1,0,1
10319,2,2,28,224,126,28,1,0,1
10320,44,36,1666,38862,13634,1666,1,0,1
10321,12,11,225,8784,2205,225,1,0,1
10322,12,8,27,972,945,27,0,0,2
10323,16,16,36,108,180,36,1,0,1
10324,29,9,2400,85500,41850,2400,1,0,2
10325,0,0,8,40,56,8,1,0,1
10326,0,0,92,1076,4088,92,1,0,1
10327,13,8,2619,115479,32508,2619,1,0,1
10328,16,16,782,16541,1088,782,0,0,1
10329,0,0,12,126,90,12,1,0,1
10330,0,0,4,12,8,4,1,0,1
10331,5,4,12,24,12,12,1,0,1
10332,1,1,144,4536,5568,144,0,0,1
10333,0,0,2,86,18,2,1,0,1
10334,2,2,16,752,8,16,1,0,1
10335,1,1,42,476,420,42,1,0,1
10336,8,8,240,140,5960,240,1,0,1
10337,8,8,280,4816,10248,280,1,0,1
10338,1,1,27,918,918,27,1,0,1
10339,1,1,24,984,984,24,1,0,1
10340,1,1,24,768,768,24,1,0,1
10341,0,0,8,64,12,8,1,0,1
10342,42,42,4584,55944,425160,4584,1,0,1
10343,1,0,24,12,12,24,0,0,1
10344,0,0,5,5,0,5,1,0,1
10345,0,0,20,0,136,20,0,0,1
10346,2,2,96,336,336,96,1,0,1
10347,0,0,6,0,6,6,0,0,1
10348,2,1,648,17244,31122,648,0,0,2
10349,275,2,48,448,0,48,1,0,2
10350,0,0,4,16,12,4,0,0,1
10351,1,1,5,15,10,5,0,0,1
10352,0,0,16,48,8,16,1,0,1
10353,1,1,392,3304,3248,392,1,0,1
10354,0,0,4,4,8,4,0,0,1
10355,1,1,126,3458,0,126,1,0,1
10356,8,7,72,18408,18864,72,1,0,2
10357,8,7,221,35685,0,221,1,0,2
10358,1,1,24,456,456,24,1,0,1
10359,0,0,8,144,144,8,1,0,1
10360,0,0,8,272,272,8,1,0,1
10361,0,0,8,464,464,8,1,0,1
10362,9,8,312,2964,5252,312,1,1,2
10363,1,1,16,32,32,16,0,0,1
10364,7,7,765,544,16269,765,1,0,1
10365,0,0,42,318,498,42,1,0,1
10366,4,4,108,1728,360,108,1,0,1
10367,4,0,300,7255,2350,300,1,0,1
10368,0,0,4,0,48,4,0,0,1
10369,0,0,72,0,88,72,1,0,1
10370,19,19,34,136,0,34,0,19,2
10371,5,5,84,1918,98,84,1,0,1
10372,7,7,16,64,8,16,0,0,1
10373,0,0,14,140,406,14,0,0,1
10374,0,0,8,24,36,8,0,0,1
10375,1,1,8,536,536,8,1,0,1
10376,1,1,8,264,264,8,1,0,1
10377,1,1,8,0,16,8,1,0,1
10378,1,1,12,396,396,12,1,0,1
10379,1,0,50,0,650,50,0,0,3
10380,0,0,120,10592,1840,120,1,0,1
10381,1,1,20,590,110,20,1,0,2
10382,1,1,168,3180,4020,168,0,0,1
10383,0,0,8,80,28,8,1,0,1
10384,0,0,4,0,16,4,0,0,1
10385,0,0,4,8,8,4,1,0,1
10386,1,1,21,21,21,21,1,0,1
10387,1,1,294,6195,2457,294,1,0,1
10388,6,1,126,3612,4494,126,1,0,1
10389,40,1,4,8,4,4,1,0,1
10390,1,1,368,4120,6584,368,1,0,1
10391,13,12,110,0,2354,110,0,0,1
10392,0,0,4,124,8,4,1,0,1
10393,0,0,16,16,16,16,0,0,1
10394,3,2,90,2844,198,90,1,0,2
10395,0,0,20,568,24,20,1,0,1
10396,1,1,20,60,90,20,0,0,1
10397,1,1,10,20,1895,10,0,0,1
10398,23,16,2852,51796,19113,2852,1,0,1
10399,0,0,8,32,56,8,1,0,1
10400,10,2,240,5184,3456,240,1,0,2
10401,0,0,4,564,14,4,0,0,1
10402,47,3,320,4000,3120,320,1,0,1
10403,185,184,2052,132570,23382,2052,1,0,2
10404,15,2,280,31360,200,280,1,0,1
10405,3,3,230,770,890,230,1,0,1
10406,8,8,323,7684,646,323,1,0,1
10407,13,10,240,0,58960,240,1,0,1
10408,13,2,400,38060,6660,400,1,0,2
10409,1,0,18,402,6,18,1,0,1
10410,2,2,266,6874,504,266,1,0,1
10411,23,23,400,3472,224,400,1,0,1
10412,2,2,340,6800,3910,340,0,0,1
10413,14,1,1584,17664,17904,1584,1,0,2
10414,0,0,14,126,14,14,1,0,1
10415,8,7,1240,50313,1023,1240,1,0,1
10416,0,0,4,12,0,4,1,0,1
10417,0,0,6,24,0,6,0,0,1
10418,0,0,18,36,36,18,0,0,2
10419,0,0,8,0,632,8,1,0,1
10420,24,23,5181,30063,31086,5181,1,0,1
10421,0,0,2,8,0,2,0,0,1
10422,2,2,150,950,3675,150,0,2,2
10423,2,2,28,0,448,28,1,0,1
10424,0,0,518,735,8582,518,1,0,1
10425,2,0,14,28,0,14,1,0,1
10426,8,7,85,595,0,85,1,0,1
10427,27,26,324,10548,1836,324,1,0,2
10428,0,0,40,24,408,40,1,0,1
10429,2,2,196,0,224,196,1,1,2
10430,1,0,130,20,1410,130,0,0,2
10431,3,2,2,4,4,2,0,2,1
10432,2,2,28,420,56,28,1,1,1
10433,14,14,144,6828,1548,144,1,0,1
10434,0,0,2052,35712,17028,2052,0,0,2
10435,71,71,2760,364320,0,2760,1,18,3
10436,217,184,4599,418509,0,4599,1,0,1
10437,14,1,192,25620,17208,192,1,0,1
10438,24,24,3094,67558,11220,3094,1,0,2
10439,23,23,144,3708,72,144,1,22,2
10440,217,184,9000,101070,3870,9000,1,0,1
10441,0,0,147,1176,4536,147,1,0,1
10442,1,1,300,2955,2190,300,1,0,1
10443,6,6,252,336,420,252,1,0,1
10444,2,2,1264,12272,4192,1264,1,0,2
10445,2,2,28,700,84,28,1,0,1
10446,0,0,28,448,434,28,1,0,1
10447,1,1,8,40,40,8,1,0,1
10448,0,0,144,576,72,144,1,0,2
10449,6,6,270,4140,2295,270,1,0,1
10450,2,2,30,960,30,30,1,0,1
10451,15,15,32,496,512,32,1,0,1
10452,12,6,228,2622,3192,228,1,0,1
10453,5,1,1276,38984,32406,1276,1,0,1
10454,1,1,324,44340,1824,324,1,0,1
10455,6,6,250,1425,150,250,1,0,1
10456,55,55,40,40,0,40,1,55,1
10457,0,0,88,96,1152,88,1,0,1
10458,6,6,16,352,0,16,1,0,1
10459,2,1,135,2700,2025,135,1,0,1
10460,0,0,18,630,792,18,0,0,2
10461,2,2,594,5472,3816,594,0,0,2
10462,0,0,6,36,12,6,0,0,2
10463,170,170,504,2520,2340,504,1,132,3
10464,0,0,5,45,0,5,1,0,1
10465,0,0,128,144,12440,128,1,0,1
10466,0,0,10,250,195,10,0,0,1
10467,0,0,8,32,32,8,0,0,1
10468,0,0,4,0,4,4,0,0,1
10469,0,0,42,42,14,42,0,0,3
10470,0,0,2,44,4,2,0,0,1
10471,2,2,14,112,28,14,1,0,1
10472,0,0,5,5,0,5,0,0,1
10473,0,0,5,395,520,5,0,0,1
10474,5,5,16,16,16,16,1,0,1
10475,0,0,36,80,100,36,1,0,1
10476,7,7,12,78,60,12,0,0,1
10477,5,0,16,88,24,16,0,0,1
10478,217,184,986,2958,986,986,1,0,1
10479,217,184,1003,26491,1121,1003,1,0,1
10480,7,3,700,1428,2954,700,1,2,2
10481,0,0,299,741,858,299,0,0,1
10482,1,1,56,0,0,56,0,0,2
10483,0,0,10,85,75,10,1,0,1
10484,0,0,40,128,560,40,1,0,1
10485,1,1,5,15,10,5,0,0,1
10486,74,74,232,5017,1769,232,0,0,2
10487,0,0,4,8,4,4,0,0,1
10488,12,6,108,72,252,108,1,1,1
10489,12,6,72,1170,720,72,1,1,1
10490,217,184,848,72928,0,848,1,0,1
10491,12,6,320,3712,3072,320,1,1,1
10492,395,395,21094,769666,162074,21094,1,33,2
10493,12,12,51,255,204,51,1,1,3
10494,28,5,220,1760,80,220,1,5,3
10495,5,5,448,20244,1148,448,1,1,1
10496,0,0,48,420,24,48,1,0,1
10497,0,0,8,20,20,8,1,0,1
10498,56,56,3034,117253,9398,3034,1,41,1
10500,1,0,120,0,31840,120,1,0,1
10501,0,0,195,6955,6643,195,1,0,2
10502,0,0,36,36,36,36,1,0,1
10503,0,0,36,1971,1971,36,0,0,2
10504,0,0,36,540,126,36,1,0,2
10505,2,0,10,485,0,10,1,0,1
10506,0,0,10,1120,1065,10,0,0,1
10507,1,0,24,160,40,24,1,0,1
10508,57,2,90,2490,1470,90,1,0,2
10509,9,0,39,555,87,39,1,0,1
10510,0,0,108,90,162,108,1,0,2
10511,7,7,220,28440,17240,220,1,0,1
10512,58,0,10,520,880,10,1,0,1
10513,0,0,98,1876,567,98,1,0,1
10514,0,0,8,0,8,8,0,0,1
10515,0,0,344,33816,32952,344,0,0,1
10516,2,2,56,312,120,56,1,0,1
10517,6,6,600,0,34512,600,1,0,1
10518,124,0,18,234,90,18,1,0,2
10519,64,0,15,165,60,15,1,0,1
10520,0,0,5,65,35,5,1,0,1
10521,0,0,2,42,0,2,0,0,1
10522,2,1,98,350,1386,98,1,0,1
10523,5,0,4,12,2,4,1,0,1
10524,16,0,4,54,10,4,1,0,1
10525,0,0,24,0,120,24,1,0,1
10526,32,1,80,1152,1232,80,1,0,2
10527,32,1,320,1072,1120,320,1,0,2
10528,2,1,132,612,972,132,1,0,2
